"date","accident_count","WTR_moonPhase","WTR_temperatureMin","WTR_temperatureMax","WTR_apparentTemperatureMin","WTR_apparentTemperatureMax","WTR_dewPoint","WTR_humidity","WTR_windSpeed","WTR_windBearing","WTR_visibility","WTR_cloudCover","WTR_pressure"
2010-02-15,0,0.04,34.68,41.5,27.24,34.41,34.34,0.87,9.02,226,6.75,0.36,995.96
2010-02-17,0,0.1,23.46,36.74,23.46,36.74,28.18,0.93,0.96,268,6.53,0.4,992.67
2010-02-19,1,0.17,24.17,34.97,24.17,34.97,27.15,0.92,1.32,266,3.32,0.4,993.86
2010-02-22,0,0.27,22.98,38.39,19.35,33.98,24.61,0.82,1.98,59,6.68,0.34,992.85
2010-02-24,1,0.35,32.99,35.65,21.88,26.49,32.03,0.92,13.5,72,4.1,0.74,991.23
2010-02-25,0,0.38,35.04,38.88,29.6,33.01,35.49,0.96,5.84,61,4.35,0.79,986.81
2010-02-28,0,0.49,29.93,39.12,25.12,32.405,29.27,0.795,7.94,29,8.44,0.535,995.565
2010-03-02,0,0.57,21.99,42.09,21.99,40.17,21.34,0.73,2.18,239,8.53,0,1023.02
2010-03-04,0,0.64,26.01,41.86,26.01,38.4,28.81,0.86,2.8,239,5.1,0.42,1027.65
2010-03-12,1,0.9,32.68,47.31,29.19,43.37,33.73,0.75,4.5,321,8.61,0.33,1024.53
2010-03-13,1,0.93,33.51,52.81,25.76,52.81,33.87,0.71,13.45,281,9.19,0.21,1026.2
2010-03-14,0,0.96,39.19,52.04,32.19,52.04,38.12,0.78,12.36,271,8.91,0.41,1026.51
2010-03-15,0,0.98,38.63,48.25,34.96,42.04,40.41,0.84,11.68,260,8.27,0.51,1023.37
2010-03-16,0,0.02,39.91,49.6,37.36,44.94,37.11,0.78,7.03,203,8.44,0.74,1021.15
2010-03-18,1,0.08,47.62,52.3,41.34,52.3,45.24,0.84,17.64,184,7.31,0.64,1003.37
2010-03-19,0,0.12,41.24,50.64,35.36,50.64,38.09,0.75,16.94,234,9.55,0.51,1003.35
2010-03-22,0,0.22,33.92,47.46,26.23,40.4,37.01,0.85,11.95,216,8.94,0.54,1006.58
2010-03-28,0,0.44,39.68,47.365,31.745,41.27,38.415,0.845,12.635,263.5,8.56,0.64,1001.405
2010-03-29,0,0.48,34.79,40.28,24.36,32.87,34.68,0.9,10.55,70,7.19,0.68,999.25
2010-03-31,0,0.55,34.69,40.49,24.45,32.28,29.99,0.76,13.12,333,7.25,0.53,990.28
2010-04-07,1,0.78,36.49,51.16,33.53,51.16,38.82,0.8,6.15,250,8.49,0.4,1018.62
2010-04-11,0,0.9,37.28,53.65,37.28,53.65,39.44,0.81,4.66,91,7.15,0.43,1033.14
2010-04-13,1,0.96,41.82,52.15,37.67,52.15,39.44,0.75,8.66,71,8.46,0.64,1030.92
2010-04-14,2,0.99,38.42,51.2333333333333,33.7366666666667,50.48,35.7033333333333,0.72,7.23666666666667,58.3333333333333,8.88666666666667,0.573333333333333,1027.34
2010-04-16,0,0.06,35.575,59.72,32.595,59.72,36.885,0.7,6.81,256.5,7.735,0.115,1026.7
2010-04-17,1,0.1,39.16,49.35,31.84,44.61,39.085,0.815,15.75,273,8,0.625,1014.235
2010-04-18,0,0.13,37.32,44.21,31.49,42.84,36.13,0.85,4.76,71,7.96,0.68,1017.6
2010-04-19,1,0.17,32.65,45.645,29.925,39.92,30.91,0.74,4.98,257.5,8.95,0.55,1017.315
2010-04-20,0,0.21,36.34,48.52,29.66,42.28,30.21,0.62,15.18,296,8.32,0.33,1016.93
2010-04-23,0,0.32,44.14,52.49,39.61,52.49,38.51,0.71,4.06,197,7.02,0.52,1014.21
2010-04-24,0,0.36,43.4,61.65,43.26,61.65,38.25,0.63,3.19,144,6.26,0.25,1015.15
2010-04-25,1,0.39,39.56,54.91,39.22,54.91,44.63,0.9,3.26,208,4.58,0.61,1014.94
2010-04-26,1,0.43,46.58,55.925,42.605,55.925,46.035,0.83,9.47,250.5,8.125,0.61,1020.935
2010-04-27,0,0.49,48.91,55.17,43.72,55.17,50.08,0.95,14.31,172,5.13,0.53,1013.76
2010-04-29,0,0.54,45.77,55.29,42.54,55.29,44.07,0.77,10.96,248,9.09,0.52,1006.2
2010-05-06,1,0.76,43.81,51.79,38.44,48.75,42.7,0.82,8.925,205.5,7.775,0.61,1017.175
2010-05-09,0,0.85,34.61,55.89,34.61,55.89,38.06,0.73,2.63,304,8.24,0.54,1016.23
2010-05-10,1,0.88,39.89,48.9,34.14,46.13,29.76,0.58,4.94,15,8.59,0.39,1015.72
2010-05-14,1,0.01,42.32,54.64,38.55,54.64,42.51,0.82,3.34,223,8.14,0.59,1007.4
2010-05-16,0,0.08,42.52,56.57,38.93,56.57,42.46,0.77,7.25,286,7.03,0.53,1012.91
2010-05-18,0,0.16,41.43,64.81,40.13,64.81,41.31,0.64,3.4,215,8.82,0.33,1026.86
2010-05-19,1,0.19,50.49,59.65,50.49,59.65,51.1,0.87,3.69,177,7.31,0.65,1026.41
2010-05-21,0,0.27,54.07,70.8,54.07,70.8,56.37,0.84,2.24,247,6.14,0.25,1031.53
2010-05-22,3,0.31,50.495,71.8475,50.495,71.8475,54.0875,0.77,4.685,254.75,7.1675,0.2525,1028.4
2010-05-23,1,0.34,52.58,70.61,52.58,70.61,54.09,0.79,5.86,268,7.3,0.4,1022.15
2010-05-24,1,0.38,49.85,59.87,47.27,59.87,48.26,0.79,1.98,73,8.38,0.56,1015.72
2010-05-26,2,0.45,41.98,57.98,37.995,57.98,36.845,0.64,5.275,314,8.58,0.36,1011.725
2010-05-28,0,0.52,35.99,55.14,29.72,55.14,39.85,0.76,8.1,270,8.48,0.47,1009.25
2010-05-30,2,0.58,43.66,58.3133333333333,41.0133333333333,58.3133333333333,42.3933333333333,0.726666666666667,6.45333333333333,337.666666666667,8.16,0.486666666666667,1012.09333333333
2010-05-31,0,0.62,38.6,63.5,35.55,63.5,41.9,0.66,2.57,144,8.52,0.27,1020.75
2010-06-01,0,0.65,48.125,57.71,48.125,57.71,48.68,0.87,3.49,207.5,7.505,0.6,1015.785
2010-06-03,0,0.71,43.89,72.56,43.89,72.56,47.75,0.68,3.25,103,7.63,0.38,1022.65
2010-06-04,1,0.74,53.16,71.14,53.16,71.14,49.06,0.66,3.42,135,8.48,0.27,1019.14
2010-06-05,2,0.77,48.815,66.8,48.815,66.8,49.675,0.745,2.78,290,8.015,508.92,637846708.595
2010-06-07,0,0.83,51.29,57.66,50.625,57.66,50.055,0.865,3.7,86,6.605,0.675,1009.7
2010-06-10,0,0.93,49.08,56.35,47.39,56.35,45.98,0.79,10.48,60,8.92,0.6,1016.55
2010-06-11,0,0.96,46.74,60.31,46.17,60.31,46.59,0.78,8.56,289,8.25,0.41,1010.76
2010-06-12,0,0.99,47.48,55.84,42.39,55.84,45.33,0.78,12.78,301,9.45,0.76,1014.99
2010-06-13,0,0.03,49.83,59.21,47.28,59.21,48.61,0.84,0.29,331,8.27,0.58,1013.66
2010-06-14,1,0.07,49.05,59.145,48.325,59.145,45.095,0.715,4.205,58.5,8.61,0.54,1022.96
2010-06-21,0,0.33,49.39,67.39,49.39,67.39,50.7,0.76,4.62,245,8.18,0.46,1021.94
2010-06-22,1,0.37,49.2,71.69,48.21,71.69,51.41,0.7,7.77,236,8.48,0.28,1020.41
2010-06-24,1,0.44,47.03,50.57,41.03,50.57,46.31,0.91,15.72,245,9.56,1016.57,1277334000
2010-06-25,2,0.47,50.255,69.62,49.54,69.62,51.155,0.715,2.465,255,8.525,0.445,1017.595
2010-06-27,2,0.53,55.475,70.7,55.475,70.7,53.495,0.75,9.86,189.5,8.3,0.465,1014.58
2010-06-29,0,0.6,53.425,65.51,53.425,65.51,51.555,0.775,5.275,295.5,8.14,0.43,1016.56
2010-07-01,1,0.66,55.6766666666667,65.0266666666667,55.6766666666667,65.0266666666667,55.52,0.833333333333333,8.59333333333333,163,7.62666666666667,0.566666666666667,1005.44666666667
2010-07-02,0,0.69,57.19,69.3,57.19,69.3,53,0.72,15.53,196,8.7,0.41,1004.82
2010-07-04,0,0.75,54.53,63.69,54.53,63.69,51.37,0.81,14.25,199,7.22,0.38,1006.14
2010-07-05,1,0.78,52.3,61.67,52.3,61.67,48.56,0.75,10.29,261,9.49,0.69,1018.82
2010-07-06,0,0.81,51.42,61.21,51.42,61.21,49.91,0.81,11.59,203,8.24,0.47,1019.54
2010-07-08,0,0.88,52.81,63.56,52.81,63.56,49.89,0.76,13.81,220,8.82,0.41,1012.49
2010-07-09,2,0.91,53.97,63.7533333333333,53.97,63.7533333333333,52.6633333333333,0.813333333333333,6.52333333333333,208.333333333333,8.06333333333333,0.54,1012.30666666667
2010-07-10,1,0.95,51.03,56.87,51.03,56.87,53.42,0.95,5.46,77,4.77,0.6,1013.53
2010-07-20,0,0.32,50.97,65.59,50.97,65.59,54.62,0.85,0.62,231,9.42,0.54,1008.54
2010-07-23,1,0.42,44.55,63.67,44.55,63.67,45.67,0.74,4.145,197,8.445,0.285,1020.58
2010-07-24,0,0.45,47.29,65.06,46.33,65.06,51.77,0.81,5.36,229,8.56,0.63,1018.625
2010-07-26,0,0.52,52.36,65.68,52.36,65.68,56.465,0.9,7.385,250,7.615,0.655,1014.915
2010-07-28,1,0.58,52.61,66.76,52.61,66.76,52.17,0.79,9.43,258,8.75,0.5,1014.05
2010-07-30,1,0.64,51.21,61.01,51.21,61.01,54.6,0.93,6.11,227,7.88,0.8,1010.82
2010-08-03,0,0.76,54.37,63.3,54.37,63.3,52.34,0.82,7.78,254,8.14,0.72,1012.03
2010-08-05,2,0.83,50.3175,64.3125,48.6825,64.3125,49.385,0.7675,7.7625,268.5,8.67,0.4475,1008.71
2010-08-06,0,0.86,51.02,60.94,51.02,60.94,53.13,0.9,4.25,165,7.48,0.58,1006.89
2010-08-09,2,0.97,53.235,65.635,53.235,65.635,52.215,0.795,7.245,225.5,8.695,0.455,1009.335
2010-08-12,1,0.09,53.72,64.47,53.72,64.47,52.86,0.81,10.51,316,8.48,0.41,1016.47
2010-08-16,0,0.24,45.76,62.42,45.76,62.42,51.44,0.88,1.35,277,6.22,0.53,1018.04
2010-08-17,0,0.27,53.51,66.14,53.51,66.14,53.61,0.84,6.26,266,7.18,0.54,1007.63
2010-08-19,2,0.34,50.02,63.455,48.69,63.455,50.68,0.805,7.695,200.5,8.385,0.39,1005.515
2010-08-20,1,0.37,50.53,62.24,50.53,62.24,51.39,0.85,15.23,187,8.36,0.53,1000.16
2010-08-23,1,0.46,48.76,54.905,48.01,54.905,50.215,0.935,3.235,120,7.855,499.72,641259499.04
2010-08-24,1,0.49,46.905,54.98,42.105,51.93,46.655,0.865,9.82,290,7.82,0.65,999.92
2010-08-25,1,0.53,47.09,63.24,46.05,63.24,47.31,0.76,5.03,288,8.27,0.29,1011.38
2010-08-26,0,0.55,47.33,61.13,47.33,61.13,49.3,0.85,2.76,63,7.96,0.54,1011.03
2010-08-27,1,0.58,44.31,59.87,43.21,59.87,46.28,0.82,4.18,301,7.59,0.26,1011.5
2010-08-29,0,0.65,48.67,59.91,46.85,59.91,41.73,0.63,10.08,310,8.55,0.38,1015.29
2010-08-31,1,0.71,42.47,62.34,39.11,62.34,45.52,0.78,1.87,223,8.02,0.26,1024.88
2010-09-02,1,0.78,51.155,63.48,51.155,63.48,51.65,0.835,5.785,69.5,8.115,0.385,1022.525
2010-09-04,1,0.85,53.5,68.92,53.5,68.92,52.91,0.77,5.67,127,6.36,0.32,1019.35
2010-09-06,0,0.93,56.71,65.45,56.71,65.45,48.69,0.65,16.73,92,7.42,0.33,1008.11
2010-09-07,0,0.96,53.9,61.69,53.9,61.69,52.09,0.82,12.56,98,7.23,0.59,999.94
2010-09-09,1,0.04,54.17,62.47,54.17,62.47,53.41,0.86,3.48,245,6.86,0.49,1010.5
2010-09-11,1,0.11,44.05,62.8,42.26,62.8,48.55,0.88,3.33,266,7.61,0.25,1006.39
2010-09-12,0,0.15,51.45,62.24,51.45,62.24,48.42,0.76,10.69,253,8.17,0.35,1018.37
2010-09-14,0,0.22,46.32,58.69,40.13,58.69,47.31,0.77,17.8,251,8.39,0.5,1004.02
2010-09-16,0,0.29,47.56,58.31,44.26,58.31,42.3,0.68,10.05,281,8.84,0.38,1007.61
2010-09-19,1,0.38,54.11,61.55,54.11,61.55,54.73,0.91,6.47,218,7.4,0.59,1006.86
2010-09-20,1,0.41,52.245,63.725,52.245,63.725,52.16,0.84,6.825,254,8.315,0.51,1006
2010-09-23,1,0.49,51.025,58.115,51.025,58.115,52.545,0.92,3.925,24.5,7.36,0.76,1004.485
2010-09-24,2,0.53,44.455,53.505,38.275,53.505,39.5,0.715,13.165,8.5,8.615,0.61,1013.41
2010-09-25,1,0.56,37.21,54.38,33.53,54.38,36.08,0.72,4.24,317,8.55,0.33,1020.29
2010-09-26,1,0.59,34.48,55.01,29.36,55.01,36.5,0.76,2.02,41,8.5,0.27,1019.61
2010-09-29,1,0.69,49.05,57.36,45.97,57.36,52.53,0.94,3.87,160,5.48,0.82,1010.99
